id,signalId,symbol,side,status,entryPrice,stopLoss,initialStop,currentStop,tpLadder,depositAtEntryUsd,riskUsd,positionSizeUsd,positionUnits,leverage,marginUsd,closes,realizedR,realizedPnlUsd,feesPaidUsd,slipPaidUsd,netPnlUsd,feesRoundTripPct,feeTakerPct,feeMakerPct,slipTakerPct,autoTrailingSL,lastPriceCheck,lastPriceCheckAt,openedAt,closedAt,expiresAt
21,155,ZECUSDT,BUY,CLOSED,611.8,592.61,592.61,592.61,"[630.2499999999999, 649.0699999999998, 667.8899999999998]",325.020663980335,6.5004132796067,207.2408986171647,0.3387396185308348,12.75247524752479,16.25103319901675,"[{""pnlR"": -1, ""price"": 592.61, ""pnlUsd"": -6.5004132796067, ""reason"": ""MANUAL"", ""percent"": 100, ""closedAt"": ""2026-05-10T11:36:11.150Z""}]",-1,-6.5004132796067,0.100370242668779,0,-6.600783522275479,0.08,,,,t,592.61,2026-05-10 11:36:11.152,2026-05-10 06:25:10.234,2026-05-10 11:36:11.152,2026-05-10 23:55:00
22,156,DYDXUSDT,BUY,SL_HIT,0.17257,0.16827,0.16827,0.16827,"[0.17633, 0.18036, 0.18439]",325.020663980335,6.5004132796067,260.8782138748206,1511.724018513187,16.05302325581396,16.25103319901675,"[{""pnlR"": -1.011739767441858, ""price"": 0.168219519, ""pnlUsd"": -6.576726619785252, ""reason"": ""SL"", ""percent"": 100, ""closedAt"": ""2026-05-10T20:45:29.941Z""}]",-1.011739767441858,-6.576726619785252,0.1271507436275177,0.07631334017855076,-6.70387736341277,0.08,,,,t,0.16792,2026-05-10 20:44:59.999,2026-05-10 06:35:10.041,2026-05-10 20:45:30.184,2026-05-10 23:55:00
23,157,IPUSDT,SELL,SL_HIT,0.5685,0.5905,0.5905,0.5905,"[0.5509, 0.5310999999999999, 0.5112999999999999]",325.020663980335,6.5004132796067,167.9765886116548,295.4733308912134,10.33636363636363,16.25103319901675,"[{""pnlR"": -1.008052272727271, ""price"": 0.59067715, ""pnlUsd"": -6.552756380174067, ""reason"": ""SL"", ""percent"": 100, ""closedAt"": ""2026-05-10T18:54:05.885Z""}]",-1.008052272727271,-6.552756380174067,0.08726467249591444,0.05234310056736642,-6.640021052669981,0.08,,,,t,0.5904,2026-05-10 18:49:59.999,2026-05-10 06:35:10.212,2026-05-10 18:54:06.313,2026-05-10 23:55:00
24,158,SEIUSDT,SELL,SL_HIT,0.06815,0.07047,0.07047,0.07047,"[0.06584999999999999, 0.06353999999999999, 0.06122999999999998]",325.020663980335,6.5004132796067,190.9496400884466,2801.90227569254,11.74999999999999,16.25103319901675,"[{""pnlR"": -1.009112500000001, ""price"": 0.07049114100000001, ""pnlUsd"": -6.559648295617123, ""reason"": ""SL"", ""percent"": 100, ""closedAt"": ""2026-05-10T15:47:03.995Z""}]",-1.009112500000001,-6.559648295617123,0.09875464419203188,0.05923501601042243,-6.658402939809155,0.08,,,,t,0.07047,2026-05-10 15:44:59.999,2026-05-10 06:45:09.981,2026-05-10 15:47:04.249,2026-05-10 23:55:00
25,159,AEROUSDT,BUY,CLOSED,0.5093,0.4919,0.4919,0.5093,"[0.5205, 0.5347999999999999, 0.5490999999999999]",325.020663980335,6.5004132796067,190.2678438680286,373.5869700923397,11.70804597701151,16.25103319901675,"[{""pnlR"": 0.3218390804597703, ""price"": 0.5205, ""pnlUsd"": 2.0920870325171, ""reason"": ""TP1"", ""percent"": 50, ""closedAt"": ""2026-05-10T08:57:03.666Z""}, {""pnlR"": 0, ""price"": 0.5093, ""pnlUsd"": 0, ""reason"": ""SL"", ""percent"": 50, ""closedAt"": ""2026-05-10T10:04:27.301Z""}]",0.3218390804597703,2.0920870325171,0.1538879447204365,0,1.938199087796663,0.08,,,,t,0.5089,2026-05-10 10:04:27.301,2026-05-10 07:25:13.996,2026-05-10 10:04:27.317,2026-05-10 23:55:00
26,160,USELESSUSDT,BUY,CLOSED,0.05103,0.04966,0.04966,0.05365,"[0.05232, 0.05365, 0.05497999999999999]",327.6489033925376,6.552978067850752,244.0864750382663,4783.195669964066,14.89927007299274,16.38244516962688,"[{""pnlR"": 0.4708029197080303, ""price"": 0.05232, ""pnlUsd"": 3.085161207126821, ""reason"": ""TP1"", ""percent"": 50, ""closedAt"": ""2026-05-10T13:27:03.738Z""}, {""pnlR"": 0.5737226277372287, ""price"": 0.05365, ""pnlUsd"": 3.759591796591762, ""reason"": ""TP2"", ""percent"": 30, ""closedAt"": ""2026-05-10T15:01:21.839Z""}, {""pnlR"": 0.5766423357664232, ""price"": 0.05497999999999999, ""pnlUsd"": 3.778724579271601, ""reason"": ""TP3"", ""percent"": 20, ""closedAt"": ""2026-05-10T17:31:08.201Z""}]",1.621167883211682,10.62347758299018,0.05094199052425129,0,10.57253559246593,0.08,,,,t,0.05498,2026-05-10 17:29:59.999,2026-05-10 08:15:08.882,2026-05-10 17:31:08.507,2026-05-10 23:55:00
27,161,1000BONKUSDT,BUY,CLOSED,0.007273,0.007128,0.007128,0.007551000000000001,"[0.007410000000000001, 0.007551000000000001, 0.007692000000000002]",327.6489033925376,6.552978067850752,328.6883412929549,45192.9521920741,20.06344827586205,16.38244516962688,"[{""pnlR"": 0.4724137931034506, ""price"": 0.007410000000000001, ""pnlUsd"": 3.095717225157095, ""reason"": ""TP1"", ""percent"": 50, ""closedAt"": ""2026-05-10T16:23:02.638Z""}, {""pnlR"": 0.5751724137931056, ""price"": 0.007551000000000001, ""pnlUsd"": 3.769092212818998, ""reason"": ""TP2"", ""percent"": 30, ""closedAt"": ""2026-05-10T17:00:07.514Z""}, {""pnlR"": 0.5779310344827605, ""price"": 0.007692000000000002, ""pnlUsd"": 3.787169393695827, ""reason"": ""TP3"", ""percent"": 20, ""closedAt"": ""2026-05-10T17:26:45.823Z""}]",1.625517241379316,10.65197883167192,0.06786806402492537,0,10.584110767647,0.08,,,,t,0.007697,2026-05-10 17:24:59.999,2026-05-10 08:30:16.644,2026-05-10 17:26:46.17,2026-05-10 23:55:00
28,162,LDOUSDT,BUY,CLOSED,0.4017,0.3906,0.3906,0.4154999999999999,"[0.4072, 0.4154999999999999, 0.4237999999999999]",327.4969276697048,6.549938553394096,237.0369654863431,590.0845543598285,14.47567567567568,16.37484638348524,"[{""pnlR"": 0.247747747747748, ""price"": 0.4072, ""pnlUsd"": 1.62273252448953, ""reason"": ""TP1"", ""percent"": 50, ""closedAt"": ""2026-05-10T13:20:26.094Z""}, {""pnlR"": 0.3729729729729709, ""price"": 0.4154999999999999, ""pnlUsd"": 2.442950055049677, ""reason"": ""TP2"", ""percent"": 30, ""closedAt"": ""2026-05-10T15:43:01.300Z""}, {""pnlR"": 0.3981981981981964, ""price"": 0.4237999999999999, ""pnlUsd"": 2.60817373027043, ""reason"": ""TP3"", ""percent"": 20, ""closedAt"": ""2026-05-10T19:47:22.574Z""}]",1.018918918918915,6.673856309809636,0.04874216435923056,0,6.625114145450405,0.08,,,,t,0.4239,2026-05-10 19:44:59.999,2026-05-10 08:35:13.897,2026-05-10 19:47:22.997,2026-05-10 23:55:00
29,163,AEROUSDT,BUY,CLOSED,0.5169,0.4919,0.4919,0.5169,"[0.5205, 0.5347999999999999, 0.5490999999999999]",327.4969276697048,6.549938553394096,135.4265295299762,261.9975421357636,8.270399999999993,16.37484638348524,"[{""pnlR"": 0.07199999999999866, ""price"": 0.5205, ""pnlUsd"": 0.4715955758443661, ""reason"": ""TP1"", ""percent"": 50, ""closedAt"": ""2026-05-10T08:57:03.666Z""}, {""pnlR"": 0, ""price"": 0.5169, ""pnlUsd"": 0, ""reason"": ""SL"", ""percent"": 50, ""closedAt"": ""2026-05-10T09:14:43.805Z""}]",0.07199999999999866,0.4715955758443661,0.1087185000846565,0,0.3628770757597096,0.08,,,,t,0.5169,2026-05-10 09:14:43.805,2026-05-10 08:40:13.622,2026-05-10 09:14:43.837,2026-05-10 23:55:00
30,164,FARTCOINUSDT,BUY,CLOSED,0.25545,0.24854,0.24854,0.25545,"[0.26226, 0.26912, 0.27598]",327.4969276697048,6.549938553394096,242.1391900816964,947.8926994781616,14.78726483357453,16.37484638348524,"[{""pnlR"": 0.492764109985527, ""price"": 0.26226, ""pnlUsd"": 3.227574641723132, ""reason"": ""TP1"", ""percent"": 50, ""closedAt"": ""2026-05-10T17:27:02.279Z""}, {""pnlR"": -0.005545224312589839, ""price"": 0.255373365, ""pnlUsd"": -0.03632087851225047, ""reason"": ""SL"", ""percent"": 50, ""closedAt"": ""2026-05-10T20:45:21.522Z""}]",0.4872188856729371,3.191253763210882,0.08537607101768224,0.03632087851225047,3.1058776921932,0.08,,,,t,0.25511,2026-05-10 20:44:59.999,2026-05-10 08:45:14.147,2026-05-10 20:45:21.636,2026-05-10 23:55:00
