id,signalId,symbol,side,status,limitOrderState,limitOrderPrice,limitPlacedAt,limitFilledAt,pairOrderId,entryPrice,stopLoss,initialStop,currentStop,tpLadder,depositAtEntryUsd,riskUsd,positionSizeUsd,positionUnits,leverage,marginUsd,closes,realizedR,realizedPnlUsd,feesPaidUsd,slipPaidUsd,netPnlUsd,feesRoundTripPct,feeTakerPct,feeMakerPct,slipTakerPct,autoTrailingSL,lastPriceCheck,lastPriceCheckAt,openedAt,closedAt,expiresAt
27,0,VVVUSDT,BUY,CLOSED,FILLED,16.226,2026-05-10 16:25:54.299,2026-05-11 06:10:24.857,,16.226,15,15,17.452,"[17.452, 18.678, 19.904]",276.2441192214148,5.524882384428296,73.12132265067993,4.506429351083442,5.293964110929857,13.81220596107074,"[{""pnlR"": 0.5000000000000014, ""price"": 17.452, ""pnlUsd"": 2.762441192214156, ""reason"": ""TP1"", ""percent"": 50, ""closedAt"": ""2026-05-11T07:13:29.779Z""}, {""pnlR"": 0.6000000000000009, ""price"": 18.678, ""pnlUsd"": 3.314929430656982, ""reason"": ""TP2"", ""percent"": 30, ""closedAt"": ""2026-05-12T05:00:00.884Z""}, {""pnlR"": 0.1991459053833613, ""price"": 17.4467644, ""pnlUsd"": 1.100257704583557, ""reason"": ""SL"", ""percent"": 20, ""closedAt"": ""2026-05-12T07:28:25.149Z""}]",1.299145905383363,7.177628327454695,0.03540141139617877,0.0047187723021055,7.142226916058516,0.07,0.05,0.02,0.03,t,17.446,2026-05-12 07:24:59.999,2026-05-11 06:10:24.857,2026-05-12 07:28:25.247,
28,0,USELESSUSDT,SELL,EXPIRED,CANCELLED_EOD,0.04966,2026-05-10 16:25:54.485,,,0.04966,0.05099,0.05099,0.05099,"[0.04833, 0.04700000000000001, 0.04567000000000001]",0,0,0,0,,,[],0,0,0,0,0,0.07,0.05,0.02,0.03,t,,,2026-05-10 16:25:54.485,2026-05-11 23:55:47.314,
29,0,SIRENUSDT,BUY,EXPIRED,CANCELLED_EOD,1.31182,2026-05-10 16:25:54.68,,,1.31182,1.20573,1.20573,1.20573,"[1.41791, 1.524, 1.63009]",0,0,0,0,,,[],0,0,0,0,0,0.07,0.05,0.02,0.03,t,,,2026-05-10 16:25:54.68,2026-05-11 23:55:47.314,
30,0,1000BONKUSDT,SELL,EXPIRED,CANCELLED_EOD,0.007128,2026-05-10 16:25:54.874,,,0.007128,0.007269,0.007269,0.007269,"[0.006986999999999999, 0.006845999999999999, 0.006704999999999998]",0,0,0,0,,,[],0,0,0,0,0,0.07,0.05,0.02,0.03,t,,,2026-05-10 16:25:54.874,2026-05-11 23:55:47.314,
31,0,ETHUSDT,BUY,CANCELLED,CANCELLED_OTHER_SIDE,2374.09,2026-05-11 03:00:05.601,,32,2374.09,2341.38,2341.38,2341.38,"[2406.8, 2439.51, 2472.22]",0,0,0,0,,,[],0,0,0,0,0,0.07,0.05,0.02,0.03,t,,,2026-05-11 03:00:05.601,2026-05-11 03:01:21.841,
32,0,ETHUSDT,SELL,CLOSED,FILLED,2341.38,2026-05-11 03:00:05.601,2026-05-11 03:01:21.841,31,2341.38,2374.09,2374.09,2341.38,"[2308.67, 2275.96, 2243.25]",302.5958600928913,6.051917201857826,433.1959002777701,0.1850173403197132,28.63197798838272,15.12979300464457,"[{""pnlR"": 0.5, ""price"": 2308.67, ""pnlUsd"": 3.025958600928913, ""reason"": ""TP1"", ""percent"": 50, ""closedAt"": ""2026-05-11T14:31:40.036Z""}, {""pnlR"": -0.01073699174564142, ""price"": 2342.082414, ""pnlUsd"": -0.06497938504165279, ""reason"": ""SL"", ""percent"": 50, ""closedAt"": ""2026-05-11T17:45:08.109Z""}]",0.4892630082543586,2.96097921588726,0.2376850431251086,0.06497938504165279,2.723294172762151,0.07,0.05,0.02,0.03,t,2341.39,2026-05-11 17:44:59.999,2026-05-11 03:01:21.841,2026-05-11 17:45:08.214,
33,0,AAVEUSDT,BUY,CANCELLED,CANCELLED_OTHER_SIDE,102.48,2026-05-11 03:00:06.405,,34,102.48,99.8,99.8,99.8,"[105.16, 107.84, 110.52]",0,0,0,0,,,[],0,0,0,0,0,0.07,0.05,0.02,0.03,t,,,2026-05-11 03:00:06.405,2026-05-11 03:07:05.551,
34,0,AAVEUSDT,SELL,SL_HIT,FILLED,99.8,2026-05-11 03:00:06.405,2026-05-11 03:07:05.551,33,99.8,102.48,102.48,102.48,"[97.11999999999999, 94.43999999999998, 91.75999999999998]",302.4553440011155,6.04910688002231,225.2615173978452,2.25712943284414,14.89552238805966,15.12276720005578,"[{""pnlR"": -1.011471641791044, ""price"": 102.510744, ""pnlUsd"": -6.118500067305668, ""reason"": ""SL"", ""percent"": 100, ""closedAt"": ""2026-05-11T16:10:38.201Z""}]",-1.011471641791044,-6.118500067305668,0.1607423122121445,0.06939318728335697,-6.279242379517812,0.07,0.05,0.02,0.03,t,102.5,2026-05-11 16:09:59.999,2026-05-11 03:07:05.551,2026-05-11 16:10:38.468,
35,0,ENAUSDT,BUY,CANCELLED,CANCELLED_OTHER_SIDE,0.13356,2026-05-11 03:00:07.195,,36,0.13356,0.1281,0.1281,0.1281,"[0.13902, 0.1444800000000001, 0.1499400000000001]",0,0,0,0,,,[],0,0,0,0,0,0.07,0.05,0.02,0.03,t,,,2026-05-11 03:00:07.195,2026-05-11 03:06:57.786,
36,0,ENAUSDT,SELL,CLOSED,FILLED,0.1281,2026-05-11 03:00:07.195,2026-05-11 03:06:57.786,35,0.1281,0.13356,0.13356,0.13356,"[0.12264, 0.11718, 0.1117199999999999]",302.4837309358649,6.049674618717298,141.9346737468284,1107.999014417084,9.38461538461535,15.12418654679325,"[{""pnlR"": 0.278761538461533, ""price"": 0.126577962, ""pnlUsd"": 1.686416603905323, ""reason"": ""MANUAL"", ""percent"": 100, ""closedAt"": ""2026-05-12T07:28:47.112Z""}]",0.278761538461533,1.686416603905323,0.09851106332082725,0.0420618585853041,1.587905540584496,0.07,0.05,0.02,0.03,t,0.126577962,2026-05-12 07:28:47.112,2026-05-11 03:06:57.786,2026-05-12 07:28:47.112,
